,Subject_ID,ROI,mean,var,std,CV
0,0025485,Accumbens-area,999.3304847180843,313.475750912561,17.705246423378608,0.017717108298135564
1,0025485,Amygdala,3421.939447671175,2.8824004118437774,1.697763355666442,0.0004961406774225262
2,0025485,Brain-Stem,17575.319731235504,3057.9327144752433,55.29857787027839,0.0031463767781134432
3,0025485,CSF,1132.0714826881886,49.47140298695136,7.03359104490383,0.00621302731537945
4,0025485,Caudate,7171.615390330553,805.24855587203,28.376901801853386,0.003956835420944882
5,0025485,Cerebellum,116677.1077157557,187008.31516098004,432.44458045046656,0.0037063361349680647
6,0025485,Cingulate,20988.855679035187,1186.1371817228148,34.440342357804965,0.0016408870919154424
7,0025485,Combined-Cerebral-WM,425138.71799871325,905304.8507723775,951.4750920399217,0.002238034438544836
8,0025485,Frontal,164082.62249082327,352517.8056664868,593.7320992387786,0.0036184946963045066
9,0025485,Hippocampus,8921.258363574743,948.7803314822099,30.802278024234017,0.0034526831046614325
10,0025485,Insula,11512.794823944569,2795.5754524992585,52.87320164789776,0.00459256005656688
11,0025485,Occipital,47239.33127760887,114309.88258591131,338.09744539986,0.007157117517455544
12,0025485,Pallidum,1990.7719695568085,510.9103750408263,22.603326636599895,0.011354051082822869
13,0025485,Parietal,107980.17134875059,22176.600523744015,148.91810005417076,0.0013791245021569773
14,0025485,Putamen,10153.142844736576,3111.8159548272615,55.78365311475452,0.005494225184044658
15,0025485,Temporal,106864.0493658185,19246.434619361113,138.7315199201721,0.001298205717858065
16,0025485,Thalamus,15714.201759696007,54438.77891302761,233.32119259301675,0.0148477915812079
17,0025485,Total-Lateral-Ventricle,10645.176337212324,2236.801544088972,47.294836336422314,0.004442841981968287
18,0025485,VentralDC,7431.95238634944,487.12566960159836,22.070923623663745,0.0029697342604350216
19,0025485,rd-Ventricle,721.5004889667034,2.8824004118437774,1.697763355666442,0.0023531007693395924
20,0025485,th-Ventricle,1315.7479798793793,357.88824705423553,18.917934534568925,0.014378083663334387
21,0025486,Accumbens-area,996.0719847679138,660.9520617852385,25.708987957234694,0.025810371489591612
22,0025486,Amygdala,3406.1614479124546,8184.1936101921,90.46653309479755,0.026559672663267937
23,0025486,Brain-Stem,23987.018633186817,196137.1125632821,442.8736982067033,0.018463057246888247
24,0025486,CSF,986.4679849147797,737.894505432007,27.164213690663072,0.02753684266095039
25,0025486,Caudate,7315.675388127565,5400.618355325823,73.48889953813313,0.010045401912911076
26,0025486,Cerebellum,141057.2043429315,1292254.7529177824,1136.773835429802,0.008058956227901213
27,0025486,Cingulate,23432.730641663074,2400.274824589255,48.99259969208875,0.0020907763777636987
28,0025486,Combined-Cerebral-WM,448364.79114353657,141325.85692764644,375.9333144689979,0.0008384541380026628
29,0025486,Frontal,174321.34383425117,28210241.12793379,5311.331389391345,0.03046862347757876
30,0025486,Hippocampus,8898.44886392355,5948.568556067145,77.12696387170408,0.008667461604954019
31,0025486,Insula,14186.994283050299,13496.751691711186,116.17552105203224,0.008188874876113203
32,0025486,Occipital,53120.237687677145,191651.6857509658,437.780408139704,0.008241311168704737
33,0025486,Pallidum,2359.4112139195204,587.4116349510882,24.236576386756614,0.010272298547947532
34,0025486,Parietal,109223.71782973409,1152861.8690010172,1073.7140536479055,0.009830411150458086
35,0025486,Putamen,12394.819310456514,17.000279980058195,4.123139578047073,0.0003326502367459856
36,0025486,Temporal,116369.95122045279,1162778.9146792113,1078.3222684704288,0.0092663291267317
37,0025486,Thalamus,17256.84423610568,11648.721256231918,107.92924189593809,0.0062542861498467274
38,0025486,Total-Lateral-Ventricle,11819.60831925273,63746.99103484238,252.48166474982372,0.021361254783592215
39,0025486,VentralDC,9383.450856506824,84.94257540209009,9.216429645046398,0.0009822004490656433
40,0025486,rd-Ventricle,1044.263484030962,576.5389068669564,24.01122460156825,0.022993454208398163
41,0025486,th-Ventricle,1709.5119738578796,84.94257540209009,9.216429645046398,0.005391263580475282
42,0025488,Accumbens-area,1279.0469804406166,256.2395141630917,16.007483067712165,0.01251516426878845
43,0025488,Amygdala,3502.544446438551,0.5294204838080407,0.7276128667141893,0.00020773836787539953
44,0025488,Brain-Stem,21760.262667238712,234357.7420243306,484.10509398717403,0.022247208197354217
45,0025488,CSF,1132.242982685566,660.9520617852385,25.708987957234694,0.02270624623016481
46,0025488,Caudate,7675.482382625341,72.06001029609443,8.48881677833221,0.0011059652481970356
47,0025488,Cerebellum,130007.63101190329,1337305.7889874275,1156.419382831085,0.008895011576091292
48,0025488,Cingulate,24786.551620960236,95476.63124191329,308.99293073129246,0.012466152430417104
49,0025488,Combined-Cerebral-WM,437946.1663028598,35058.45973576126,187.23904436778474,0.0004275389506168217
50,0025488,Frontal,178288.48177358508,709525.155860164,842.3331620327933,0.00472455176943232
51,0025488,Hippocampus,8198.042874634266,3976.536078380395,63.05978178189641,0.007692053182230967
52,0025488,Insula,12222.461813092232,3502.1753248883906,59.179179826087406,0.004841837980847438
53,0025488,Occipital,46490.90528905392,53761.826587731724,231.86596685958835,0.004987340328564869
54,0025488,Pallidum,2230.700465887785,192.74827243826076,13.883381160159104,0.006223776509874771
55,0025488,Parietal,113903.43825817108,339959.48119457444,583.0604438603037,0.005118901174332872
56,0025488,Putamen,11675.719821453094,0.23529799280357366,0.48507524447612627,4.1545639317658495e-05
57,0025488,Temporal,119292.48267576098,3456070.1538109854,1859.050874454754,0.015583973380013275
58,0025488,Thalamus,15132.302268594503,49464.873467651065,222.4069995923039,0.014697499140886588
