,Subject_ID,ROI,mean,var,std,CV
96,0027156_session_1,Pallidum,2241.161965727806,711.7764282308103,26.679138446186943,0.011904154565430092
97,0027156_session_1,Parietal,120978.49914997816,,,
98,0027156_session_1,Putamen,11190.374828875065,,,
99,0027156_session_1,Temporal,114421.36825025082,,,
100,0027156_session_1,Thalamus,16113.453753590584,,,
101,0027156_session_1,Total-Lateral-Ventricle,6807.863895893097,,,
102,0027156_session_1,VentralDC,8077.306876480579,,,
103,0027156_session_1,rd-Ventricle,789.9289879202843,,,
104,0027156_session_1,th-Ventricle,2515.2189615368843,,,
105,0027156_session_2,Accumbens-area,1129.8419827222824,,,
106,0027156_session_2,Amygdala,3691.3659435510635,,,
107,0027156_session_2,Brain-Stem,19264.937705397606,,,
108,0027156_session_2,CSF,971.7189851403236,,,
109,0027156_session_2,Caudate,8251.893873810768,,,
110,0027156_session_2,Cerebellum,139068.6618733406,,,
111,0027156_session_2,Cingulate,25761.700606048107,,,
112,0027156_session_2,Combined-Cerebral-WM,407224.34277266264,,,
113,0027156_session_2,Frontal,171809.38337266445,,,
114,0027156_session_2,Hippocampus,9303.531857728958,,,
115,0027156_session_2,Insula,12693.743805885315,,,
116,0027156_session_2,Occipital,49031.1632502079,,,
117,0027156_session_2,Pallidum,2220.410466045141,405.24196810595475,20.13062264575924,0.00906617175229527
118,0027156_session_2,Parietal,122345.354129076,,,
119,0027156_session_2,Putamen,11138.924829661846,,,
120,0027156_session_2,Temporal,114406.61925047636,,,
121,0027156_session_2,Thalamus,16194.05875235796,,,
122,0027156_session_2,Total-Lateral-Ventricle,6749.553896784782,,,
123,0027156_session_2,VentralDC,8041.291877031326,,,
124,0027156_session_2,rd-Ventricle,775.1799881458282,,,
125,0027156_session_2,th-Ventricle,2536.4849612116814,,,
126,0027157_session_1,Accumbens-area,1189.523981809616,,,
127,0027157_session_1,Amygdala,3800.0969418883324,,,
128,0027157_session_1,Brain-Stem,22647.603653669357,,,
129,0027157_session_1,CSF,1521.547976732254,,,
130,0027157_session_1,Caudate,9302.845857739449,,,
131,0027157_session_1,Cerebellum,169811.06540322304,,,
132,0027157_session_1,Cingulate,27090.139585733414,,,
133,0027157_session_1,Combined-Cerebral-WM,499154.1723668575,,,
134,0027157_session_1,Frontal,180084.9442461133,,,
135,0027157_session_1,Hippocampus,8979.39686268568,,,
136,0027157_session_1,Insula,13178.05979847908,,,
137,0027157_session_1,Occipital,51384.486214220524,,,
138,0027157_session_1,Pallidum,2617.2614599764347,553.4797035722062,23.526149357092123,0.008988841855067833
139,0027157_session_1,Parietal,133815.61695367098,,,
140,0027157_session_1,Putamen,11355.35782635212,,,
141,0027157_session_1,Temporal,132864.47796821594,,,
142,0027157_session_1,Thalamus,18583.73971581459,,,
143,0027157_session_1,Total-Lateral-Ventricle,41382.60636717081,,,
144,0027157_session_1,VentralDC,10005.99584698677,,,
145,0027157_session_1,rd-Ventricle,2140.6629672646523,,,
146,0027157_session_1,th-Ventricle,3274.2779499292374,,,
147,0027157_session_2,Accumbens-area,1153.1659823656082,,,
148,0027157_session_2,Amygdala,3795.2949419617653,,,
149,0027157_session_2,Brain-Stem,22524.809655547142,,,
150,0027157_session_2,CSF,1459.121977686882,,,
151,0027157_session_2,Caudate,9370.416856706142,,,
152,0027157_session_2,Cerebellum,169828.55840295553,,,
153,0027157_session_2,Cingulate,27072.989585995674,,,
154,0027157_session_2,Combined-Cerebral-WM,499647.7493593097,,,
155,0027157_session_2,Frontal,180946.21723294258,,,
156,0027157_session_2,Hippocampus,9096.01686090231,,,
157,0027157_session_2,Insula,13243.22979748249,,,
158,0027157_session_2,Occipital,51799.17320787907,,,
159,0027157_session_2,Pallidum,2610.5729600787163,357.88824705423553,18.917934534568925,0.007246659956976837
160,0027157_session_2,Parietal,134033.76495033503,,,
161,0027157_session_2,Putamen,11348.497826457024,,,
162,0027157_session_2,Temporal,133121.04196429253,,,
163,0027157_session_2,Thalamus,18713.050713837147,,,
164,0027157_session_2,Total-Lateral-Ventricle,41021.77037268877,,,
165,0027157_session_2,VentralDC,10000.850847065449,,,
166,0027157_session_2,rd-Ventricle,2132.4309673905373,,,
167,0027157_session_2,th-Ventricle,3318.5249492526054,,,
168,0027158_session_1,Accumbens-area,1093.8269832730293,,,
169,0027158_session_1,Amygdala,3483.50794672966,,,
170,0027158_session_1,Brain-Stem,19534.535701274872,,,
171,0027158_session_1,CSF,1364.1109791398048,,,
172,0027158_session_1,Caudate,7265.082888901234,,,
173,0027158_session_1,Cerebellum,144724.38878685236,,,
174,0027158_session_1,Cingulate,23201.20564520359,,,
175,0027158_session_1,Combined-Cerebral-WM,374068.93427968025,,,
176,0027158_session_1,Frontal,167353.1274408102,,,
177,0027158_session_1,Hippocampus,8370.91487199068,,,
178,0027158_session_1,Insula,12063.995815515518,,,
179,0027158_session_1,Occipital,46960.12928187847,,,
180,0027158_session_1,Pallidum,2106.0199677944183,1024.9580566523668,32.01496613542433,0.015201644155801998
181,0027158_session_1,Parietal,108831.15433573723,,,
182,0027158_session_1,Putamen,10556.853838562965,,,
183,0027158_session_1,Temporal,117418.50220441818,,,
184,0027158_session_1,Thalamus,16313.079750537872,,,
185,0027158_session_1,Total-Lateral-Ventricle,13094.710799753666,,,
186,0027158_session_1,VentralDC,8410.016871392727,,,
187,0027158_session_1,rd-Ventricle,908.2639861106873,,,
188,0027158_session_1,th-Ventricle,2175.9919667243958,,,
189,0027158_session_2,Accumbens-area,1101.02998316288,,,
190,0027158_session_2,Amygdala,3403.9319479465485,,,
191,0027158_session_2,Brain-Stem,19643.609699606895,,,
192,0027158_session_2,CSF,1360.680979192257,,,
193,0027158_session_2,Caudate,7275.715888738632,,,
194,0027158_session_2,Cerebellum,144606.73978865147,,,
195,0027158_session_2,Cingulate,23085.614646971226,,,
196,0027158_session_2,Combined-Cerebral-WM,374475.3892734647,,,
197,0027158_session_2,Frontal,167865.2264329791,,,
198,0027158_session_2,Hippocampus,8410.702871382236,,,
199,0027158_session_2,Insula,12017.347816228867,,,
200,0027158_session_2,Occipital,47054.111280441284,,,
201,0027158_session_2,Pallidum,2121.6264675557613,177.94410705770258,13.339569223093472,0.006287425909831074
202,0027158_session_2,Parietal,108834.58433568478,,,
203,0027158_session_2,Putamen,10487.567839622498,,,
204,0027158_session_2,Temporal,117503.90920311213,,,
205,0027158_session_2,Thalamus,16382.36574947834,,,
206,0027158_session_2,Total-Lateral-Ventricle,13015.134800970554,,,
207,0027158_session_2,VentralDC,8379.48987185955,,,
208,0027158_session_2,rd-Ventricle,901.0609862208366,,,
209,0027158_session_2,th-Ventricle,2159.5279669761658,,,
210,0027160_session_1,Accumbens-area,1376.1159789562225,,,
211,0027160_session_1,Amygdala,4410.636932551861,,,
212,0027160_session_1,Brain-Stem,21080.09367763996,,,
213,0027160_session_1,CSF,1219.0219813585281,,,
214,0027160_session_1,Caudate,8027.571877241135,,,
215,0027160_session_1,Cerebellum,140154.25685673952,,,
216,0027160_session_1,Cingulate,30025.876540839672,,,
217,0027160_session_1,Combined-Cerebral-WM,486172.65156537294,,,
218,0027160_session_1,Frontal,210923.04477453232,,,
219,0027160_session_1,Hippocampus,9815.630849897861,,,
220,0027160_session_1,Insula,14776.782774031162,,,
221,0027160_session_1,Occipital,53515.8881816268,,,
222,0027160_session_1,Pallidum,2371.8449637293816,9696.394985442466,98.47027462865363,0.041516320052312115
223,0027160_session_1,Parietal,125924.2160743475,,,
224,0027160_session_1,Putamen,13791.343789100647,,,
225,0027160_session_1,Temporal,132956.05896681547,,,
226,0027160_session_1,Thalamus,18414.64071840048,,,
227,0027160_session_1,Total-Lateral-Ventricle,9577.931853532791,,,
228,0027160_session_1,VentralDC,9442.789855599403,,,
229,0027160_session_1,rd-Ventricle,952.5109854340553,,,
230,0027160_session_1,th-Ventricle,1059.869983792305,,,
231,0027160_session_2,Accumbens-area,1398.7539786100388,,,
232,0027160_session_2,Amygdala,4341.007933616638,,,
233,0027160_session_2,Brain-Stem,20905.163680315018,,,
234,0027160_session_2,CSF,1217.649981379509,,,
235,0027160_session_2,Caudate,8043.0068770051,,,
236,0027160_session_2,Cerebellum,140171.0638564825,,,
237,0027160_session_2,Cingulate,29896.565542817116,,,
238,0027160_session_2,Combined-Cerebral-WM,486537.2605597973,,,
239,0027160_session_2,Frontal,211684.50476288795,,,
240,0027160_session_2,Hippocampus,9785.789850354195,,,
241,0027160_session_2,Insula,14816.227773427963,,,
242,0027160_session_2,Occipital,53458.60718250275,,,
243,0027160_session_2,Pallidum,2407.3454631865025,10525.408638587658,102.5934142067007,0.042616822460911814
244,0027160_session_2,Parietal,126529.95406508446,,,
245,0027160_session_2,Putamen,13761.159789562225,,,
246,0027160_session_2,Temporal,132974.23796653748,,,
247,0027160_session_2,Thalamus,18375.195719003677,,,
248,0027160_session_2,Total-Lateral-Ventricle,9612.23185300827,,,
249,0027160_session_2,VentralDC,9426.325855851173,,,
250,0027160_session_2,rd-Ventricle,947.7089855074883,,,
251,0027160_session_2,th-Ventricle,1066.386983692646,,,
252,0027161_session_1,Accumbens-area,950.4529854655266,,,
253,0027161_session_1,Amygdala,3136.734952032566,,,
254,0027161_session_1,Brain-Stem,16992.21974015236,,,
255,0027161_session_1,CSF,1342.1589794754982,,,
256,0027161_session_1,Caudate,6751.954896748066,,,
257,0027161_session_1,Cerebellum,123710.83710819483,,,
258,0027161_session_1,Cingulate,27739.438575804234,,,
259,0027161_session_1,Combined-Cerebral-WM,465696.2378785014,,,
260,0027161_session_1,Frontal,191496.5540716052,,,
261,0027161_session_1,Hippocampus,8775.31186580658,,,
262,0027161_session_1,Insula,12827.170803844929,,,
263,0027161_session_1,Occipital,57319.41512346268,,,
264,0027161_session_1,Pallidum,1880.8404712378979,2873.047316629835,53.600814514611955,0.028498331110098845
265,0027161_session_1,Parietal,139528.62486630678,,,
266,0027161_session_1,Putamen,10265.646843016148,,,
267,0027161_session_1,Temporal,121741.33113831282,,,
268,0027161_session_1,Thalamus,16380.650749504566,,,
269,0027161_session_1,Total-Lateral-Ventricle,16134.71975326538,,,
270,0027161_session_1,VentralDC,7455.790885984898,,,
271,0027161_session_1,rd-Ventricle,1413.15997838974,,,
272,0027161_session_1,th-Ventricle,1667.665974497795,,,
273,0027161_session_2,Accumbens-area,950.4529854655266,,,
274,0027161_session_2,Amygdala,3136.734952032566,,,
275,0027161_session_2,Brain-Stem,16992.21974015236,,,
276,0027161_session_2,CSF,1342.1589794754982,,,
277,0027161_session_2,Caudate,6751.954896748066,,,
