,Subject_ID,ROI,mean,var,std,CV
0,0025427,Accumbens-area,1058.3264838159084,833.0137190228517,28.861977046329514,0.02727133591353076
1,0025427,Amygdala,3168.6339515447617,2643.808247140954,51.41797591446939,0.016227174454594942
2,0025427,Brain-Stem,19525.617701411247,152478.98178653582,390.48557180328163,0.019998628354536443
3,0025427,CSF,1371.3139790296555,33.88291096371461,5.820902933713515,0.004244763068653612
4,0025427,Caudate,8960.36036297679,49.47140298695136,7.03359104490383,0.0007849674298776916
5,0025427,Cerebellum,131657.6324866712,22255743.062447995,4717.599290152566,0.03583232662664026
6,0025427,Cingulate,21067.402677834034,3166.169791164887,56.26872835923064,0.0026708906275586366
7,0025427,Combined-Cerebral-WM,499204.07886609435,3620296.387888239,1902.7076464576053,0.0038114825719763085
8,0025427,Frontal,175796.41531169415,930867.3305880666,964.8146612630151,0.005488249914267931
9,0025427,Hippocampus,7948.681878447533,135.53164385485843,11.64180586742703,0.0014646209328106619
10,0025427,Insula,10779.975335150957,105152.84942447284,324.2728009322904,0.030081033662007862
11,0025427,Occipital,49718.87823969126,109122.03244057813,330.33624148824197,0.0066440807432483475
12,0025427,Pallidum,2343.2044641673565,164.90467662317118,12.841521585200532,0.005480324820806318
13,0025427,Parietal,118449.21718865633,1537233.787512768,1239.8523248809788,0.010467374578814163
14,0025427,Putamen,12109.786314815283,19179.198217917492,138.48898229793406,0.011436121059254753
15,0025427,Temporal,93464.06857073307,193994.72433880556,440.44832198432266,0.004712488218410842
16,0025427,Thalamus,15781.258258670568,11964.96175855992,109.38446762936647,0.006931289371002357
17,0025427,Total-Lateral-Ventricle,29958.30554187298,426293.13833011925,652.911279064866,0.021793998934695635
18,0025427,VentralDC,8836.53736487031,58942.206021793405,242.7801598603012,0.02747458080418182
19,0025427,rd-Ventricle,1526.1784766614437,3588.8238107383063,59.906792692801595,0.0392528092938706
20,0025427,th-Ventricle,3088.200452774763,59650.92357611777,244.23538559372957,0.07908663615869976
21,0025428,Accumbens-area,1102.0589831471443,,,
22,0025428,Amygdala,2976.5539544820786,,,
23,0025428,Brain-Stem,18016.07472449541,,,
24,0025428,CSF,931.9309857487679,,,
25,0025428,Caudate,7408.799886703491,,,
26,0025428,Cerebellum,126302.54506856203,,,
27,0025428,Cingulate,19023.122709095478,,,
28,0025428,Combined-Cerebral-WM,377674.5502245426,,,
29,0025428,Frontal,143363.7078076601,,,
30,0025428,Hippocampus,9071.66386127472,,,
31,0025428,Insula,10773.972835242748,,,
32,0025428,Occipital,44436.33532047272,,,
33,0025428,Pallidum,2020.95596909523,497.89055277236184,22.313461245901806,0.011041042747651454
34,0025428,Parietal,99263.51248204708,,,
35,0025428,Putamen,10807.929834723473,,,
36,0025428,Temporal,75438.73284637928,,,
37,0025428,Thalamus,16997.707740068436,,,
38,0025428,Total-Lateral-Ventricle,15946.755756139755,,,
39,0025428,VentralDC,8173.689875006676,,,
40,0025428,rd-Ventricle,768.6629882454872,,,
41,0025428,th-Ventricle,1468.7259775400162,,,
42,0025430,Accumbens-area,1080.7929834723473,,,
43,0025430,Amygdala,2987.186954319477,,,
44,0025430,Brain-Stem,16093.216753900051,,,
45,0025430,CSF,674.6809896826744,,,
46,0025430,Caudate,6094.423906803131,,,
47,0025430,Cerebellum,81859.69274818897,,,
48,0025430,Cingulate,21813.77066642046,,,
49,0025430,Combined-Cerebral-WM,358502.56551772356,,,
50,0025430,Frontal,154767.42863327265,,,
51,0025430,Hippocampus,7770.321881175041,,,
52,0025430,Insula,12073.599815368652,,,
53,0025430,Occipital,52505.06719708443,,,
54,0025430,Pallidum,1713.970973789692,3111.8159548272615,55.78365311475452,0.03254643979846026
55,0025430,Parietal,100599.84046161175,,,
56,0025430,Putamen,10269.762842953205,,,
57,0025430,Temporal,89507.56363123655,,,
58,0025430,Thalamus,14109.647784233093,,,
59,0025430,Total-Lateral-Ventricle,6442.911901473999,,,
60,0025430,VentralDC,7613.227883577347,,,
61,0025430,rd-Ventricle,535.4229918122292,,,
62,0025430,th-Ventricle,805.0209876894951,,,
63,0025431,Accumbens-area,1264.2979806661606,,,
64,0025431,Amygdala,3024.2309537529945,,,
65,0025431,Brain-Stem,18957.266710102558,,,
66,0025431,CSF,1188.4949818253517,,,
67,0025431,Caudate,8170.602875053883,,,
68,0025431,Cerebellum,120531.91315680742,,,
69,0025431,Cingulate,18798.800712525845,,,
70,0025431,Combined-Cerebral-WM,388800.78405439854,,,
71,0025431,Frontal,161367.0915323496,,,
72,0025431,Hippocampus,8574.313868880272,,,
73,0025431,Insula,9937.738848030567,,,
74,0025431,Occipital,53743.64017814398,,,
75,0025431,Pallidum,1919.2564706504345,10625.174987536373,103.07848945117684,0.05370751175127919
76,0025431,Parietal,109525.04332512617,,,
77,0025431,Putamen,10684.792836606503,,,
78,0025431,Temporal,89574.79163020849,,,
79,0025431,Thalamus,14507.870778143406,,,
80,0025431,Total-Lateral-Ventricle,13341.32779598236,,,
81,0025431,VentralDC,7727.789881825447,,,
82,0025431,rd-Ventricle,1212.847981452942,,,
83,0025431,th-Ventricle,1477.9869773983955,,,
84,0025432,Accumbens-area,1229.3119812011719,,,
85,0025432,Amygdala,3440.975947380066,,,
86,0025432,Brain-Stem,19289.976705014706,,,
87,0025432,CSF,1587.0609757304192,,,
88,0025432,Caudate,8607.927868366241,,,
89,0025432,Cerebellum,109696.20032250881,,,
90,0025432,Cingulate,20435.253687500954,,,
91,0025432,Combined-Cerebral-WM,463258.87991577387,,,
92,0025432,Frontal,170169.15739774704,,,
